latitude,longitude,reflectivity_dbz,rainfall_rate_mm_hr,rainfall_intensity_category,timestamp
22.740207,86.049913,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.365868,90.343092,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.89747,86.602157,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.411592,90.581699,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.588637,90.159924,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.587957,90.034595,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.225239,89.735236,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.658399,87.870537,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.981337,86.530654,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.3273,88.908138,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.86025,88.634479,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.35724,88.264369,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.278432,88.496851,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.987024,88.090048,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.473318,88.86942,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.666288,88.064804,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.960001,90.24501,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.693381,87.507532,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.448246,89.377858,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.082959,87.07031,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.028249,87.248618,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.545914,86.249847,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.959876,86.961845,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.260134,87.910277,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.844324,88.534933,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.386679,87.637662,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.583504,88.817025,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.060227,86.590997,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.958606,88.256518,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.064426,88.526009,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.74995,88.579459,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.876923,87.445655,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.664853,87.834265,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.802951,87.912336,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.4898,87.843498,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.54466,87.566682,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.611765,87.955575,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.831007,88.87184,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.932421,88.815407,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.66782,88.303246,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.024542,88.736884,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.908771,90.330016,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.453184,90.372098,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.795134,86.550601,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.053436,86.356645,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.295619,88.813765,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.032959,86.968458,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.263728,88.12418,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.721926,88.851257,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.888113,87.657565,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.734997,88.239446,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.971776,86.307007,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.444543,88.451052,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.976701,87.457571,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.796623,89.45298,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.856918,87.5226,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.409719,88.65727,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.506403,88.633484,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.057883,88.755543,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.115457,88.094895,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.435402,88.937188,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.522027,88.384498,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.054202,88.054144,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.002007,86.435438,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.699838,88.496765,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.190864,88.055463,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.856586,90.425135,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.126827,87.079856,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.502589,88.3697,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.55296,88.462804,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.353047,89.113021,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.177777,90.08143,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.750861,87.094924,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.70203,88.500933,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.496428,88.740643,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.938569,88.491804,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.776729,87.190509,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.962856,88.704062,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.226812,88.428365,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.5697,88.3697,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.799223,89.384897,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.837206,87.258447,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.318928,89.441567,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.494137,86.80476,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.092393,90.723783,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.933255,88.248997,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.883736,88.762414,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.984505,88.223277,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.738673,88.875433,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.659354,88.637286,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.375585,89.659986,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.392153,89.552601,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.182493,90.605389,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.736763,87.038476,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.458558,88.48776,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.524906,87.978916,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.477099,87.665236,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.761179,87.847175,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.522975,87.168099,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.614883,87.002746,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.99522,88.941892,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.846952,88.968197,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.711347,88.407986,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.156068,86.98823,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.431946,87.876226,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.198926,90.524963,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.607742,88.96636,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.455058,87.706685,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.942378,88.405143,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.726518,86.658527,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.727129,86.609744,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.941442,87.051715,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.001418,88.423322,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.140937,88.402068,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.313262,87.29002,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.789889,88.013409,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.70693,88.210083,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.441998,88.446276,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.393818,88.08807,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.289204,90.566777,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.759411,88.26029,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.429749,88.326939,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.456587,88.251532,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.08264,88.453214,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.041028,88.349783,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.354876,88.328476,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.713188,88.548877,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.390581,89.176969,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.116137,90.494918,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.756201,87.620202,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.57822,87.969014,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.274315,89.320667,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.174934,88.186076,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.727266,87.324334,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.829792,87.381722,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.646981,86.56301,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.664268,87.140383,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.596994,89.418516,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.745306,85.972616,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.421735,88.352877,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.642832,88.189598,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.035054,87.104761,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.35562,88.051564,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.437625,86.767036,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.591535,88.438428,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.644493,88.296715,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.875432,87.733386,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.185976,87.648886,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.929127,88.740598,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.507137,88.017573,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.257231,88.111955,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.257654,86.864346,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.21523,89.109028,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.477428,90.525828,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.438755,88.052259,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.079057,88.605351,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.241738,87.14402,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.763035,86.609911,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.918486,86.944316,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.548517,88.217602,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.529572,89.158872,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.03454,89.926427,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.537972,88.381528,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.470718,90.199837,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.751562,87.903392,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.24719,87.028705,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.891461,89.286949,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.584802,88.362418,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.793058,88.443777,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.344198,86.349874,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.150522,89.110923,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.937544,89.297269,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.606324,88.387786,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.900812,86.558021,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.88272,90.156315,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.29116,89.008888,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.077754,89.75253,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.148868,88.062336,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.267578,88.602002,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.078888,88.111504,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.732336,88.702032,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.957321,88.950667,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.051524,89.120235,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.815775,88.751662,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.159825,88.136022,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.318382,88.28665,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.496979,88.408316,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.54356,88.10269,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.738463,88.587964,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.534663,88.133238,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.572216,87.513234,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.041991,88.184756,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.130837,87.956558,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.374342,86.552089,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.615002,86.913178,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.46559,89.599595,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.336261,88.360887,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.811458,90.185708,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.624599,87.137734,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.852664,88.469482,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.007974,89.495173,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.09344,87.045866,52.5,95.637,Very Heavy,2025-04-27 00:22:33
20.728988,87.730761,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.616392,90.108328,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.466297,89.540064,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.572729,88.274898,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.334228,89.611844,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.299349,89.756964,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.77219,90.263611,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.860196,88.187622,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.860868,88.242011,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.697193,90.443237,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.786542,88.157791,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.306402,90.15512,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.248389,87.18409,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.379799,88.662588,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.341261,90.170189,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.548345,88.348139,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.795521,87.185594,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.048065,87.569001,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.696789,87.084191,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.704755,89.792879,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.27055,89.680065,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.2259,88.918823,52.5,95.637,Very Heavy,2025-04-27 00:22:33
23.107969,88.750061,52.5,95.637,Very Heavy,2025-04-27 00:22:33
21.459581,87.29915,52.5,95.637,Very Heavy,2025-04-27 00:22:33
24.748754,88.243978,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.900118,88.357174,52.5,95.637,Very Heavy,2025-04-27 00:22:33
22.47363,88.564991,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.795576,88.812906,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.641179,86.862806,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.952795,88.537826,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.737836,86.783349,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.075348,88.591826,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.200967,86.88077,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.907969,90.325199,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.543237,88.35634,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.457098,86.528807,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.672783,88.475071,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.880031,89.387883,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.221928,89.249356,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.5436,90.053954,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.414197,88.764751,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.400111,88.229171,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.514876,89.278222,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.164303,87.242078,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.280219,87.444451,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.87616,86.457269,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.346359,88.506046,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.298236,89.094331,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.396939,86.448923,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.516933,87.835321,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.553116,88.62342,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.350459,87.839389,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.145836,88.43001,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.30916,88.999258,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.66825,88.516798,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.190361,88.384006,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.5697,88.3697,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.593243,89.159839,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.171676,89.537414,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.313371,89.087034,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.061097,89.107313,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.79335,86.580645,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.552179,86.566875,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.705636,90.25242,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.263734,89.015832,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.845333,89.502032,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.458278,88.184223,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.309672,89.612855,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.896704,86.796028,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.781726,86.389422,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.800646,86.200511,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.030652,87.600631,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.253114,87.308059,52.0,88.087,Very Heavy,2025-04-27 00:22:33
20.628699,89.516739,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.558196,90.298367,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.554819,88.101746,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.493627,88.896967,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.717127,88.786547,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.833202,88.425276,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.661033,88.768806,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.751377,89.16844,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.227562,90.388801,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.200849,90.674498,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.60187,86.619226,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.38624,87.830646,52.0,88.087,Very Heavy,2025-04-27 00:22:33
20.995164,88.458073,52.0,88.087,Very Heavy,2025-04-27 00:22:33
20.645261,88.477455,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.812887,86.851894,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.750641,88.793166,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.003547,89.938479,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.450612,88.816738,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.008748,86.016742,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.839717,89.478584,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.561811,88.331905,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.5697,88.3697,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.692131,87.001372,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.888593,86.638567,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.469034,88.3697,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.273878,87.206685,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.619002,88.584537,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.332687,88.850153,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.557158,86.984398,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.484393,86.8862,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.890404,88.650612,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.950155,89.118461,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.218705,88.722872,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.61334,88.507179,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.559895,90.150204,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.70002,88.687743,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.829711,89.006391,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.847125,90.468457,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.659991,89.923333,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.499788,86.527796,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.696577,89.254605,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.085206,87.535429,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.44143,87.509107,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.346401,88.619492,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.989013,90.642843,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.118009,86.375746,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.531543,89.567588,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.436919,86.571444,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.667997,89.181986,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.65506,88.427505,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.133683,88.686966,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.625942,89.28086,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.029762,87.23719,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.542441,88.358371,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.187098,90.359177,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.69,86.807545,52.0,88.087,Very Heavy,2025-04-27 00:22:33
20.932013,86.955298,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.46604,90.482535,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.266714,88.934926,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.581587,88.462659,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.568258,88.351866,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.744423,90.249969,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.450306,90.196238,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.230396,87.653662,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.495685,89.480411,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.947639,87.846437,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.264275,89.142509,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.623169,87.631287,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.677073,87.396043,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.620817,88.188207,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.702047,89.416659,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.47906,88.163076,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.042693,88.522024,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.197764,87.7533,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.134127,88.419121,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.09362,88.712161,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.910631,89.150659,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.483998,87.960795,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.215769,87.091517,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.86408,86.947516,52.0,88.087,Very Heavy,2025-04-27 00:22:33
24.164135,89.46413,52.0,88.087,Very Heavy,2025-04-27 00:22:33
20.941966,89.878094,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.587781,88.653618,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.148125,90.126708,52.0,88.087,Very Heavy,2025-04-27 00:22:33
23.937859,86.967658,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.214264,89.174395,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.409654,89.333895,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.060035,88.427497,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.5697,88.3697,52.0,88.087,Very Heavy,2025-04-27 00:22:33
21.880261,88.084615,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.336356,90.094104,52.0,88.087,Very Heavy,2025-04-27 00:22:33
22.86295,87.380077,52.0,88.087,Very Heavy,2025-04-27 00:22:33
