latitude,longitude,altitude,reflectivity,rainfall_rate
22.395790996247253,87.9744184919838,335.44632745720446,35.0,4.787799835205078
22.391764388705457,87.9657270112574,344.0740310586989,36.5,6.00029993057251
22.39660795314306,87.96317532359976,344.0740310586989,31.83333396911621,2.9728000164031982
22.392689584808945,87.95442678825665,352.81936790794134,31.733333587646484,2.9284000396728516
22.401448054007783,87.96071102883454,344.0740310586989,34.431819915771484,4.395400047302246
22.446964412061057,87.99286469929878,302.11185265891254,42.33076858520508,14.43019962310791
22.41870572702737,87.9109019393456,379.7611743118614,38.976924896240234,8.71090030670166
22.415563333090137,87.90179710916642,388.97704048641026,31.853845596313477,2.9820001125335693
22.4544882696257,88.00026132870673,294.07232058793306,40.11428451538086,10.337200164794922
22.451464793015617,87.99110748249916,302.11185265891254,49.628570556640625,43.27640151977539
22.424230373376133,87.90874154330268,379.7611743118614,34.78571319580078,4.635900020599365
22.458864125429027,87.99862382104892,294.07232058793306,48.52364730834961,36.64659881591797
22.455954208656518,87.98942718431745,302.11185265891254,46.90202713012695,28.710800170898438
22.56633677160802,88.33911788416006,79.30968281440437,38.41666793823242,8.006600379943848
22.46329163924669,87.99703796240493,294.07232058793306,42.23958206176758,14.233499526977539
22.56651015522556,88.3390589730877,79.30968281440437,42.5,14.802399635314941
22.467738520953862,87.99551608459954,294.07232058793306,33.03873062133789,3.5641000270843506
22.462488855521837,87.91625937006916,361.68233764730394,31.850746154785156,2.980600118637085
22.460153139575947,87.90687499739433,370.6629399061203,33.50746154785156,3.8245999813079834
22.467942752687044,87.91473030390135,361.68233764730394,34.96875,4.7652997970581055
22.19101397528254,86.75885253884003,2348.7318108193576,32.296875,3.1875998973846436
22.473375955549002,87.91329012641997,361.68233764730394,31.02941131591797,2.634000062942505
22.471274183129808,87.90384119953778,370.6629399061203,38.92647171020508,8.645099639892578
22.46706898961236,87.88494426174442,388.97704048641026,32.35293960571289,3.214600086212158
22.478865988015723,87.91191830007723,361.68233764730394,38.72222137451172,8.383399963378906
22.476882193106945,87.90243951279896,370.6629399061203,44.30902862548828,19.43429946899414
22.47489784478809,87.8929610157321,379.7611743118614,41.08333206176758,11.960200309753418
22.472912943187705,87.88348280917884,388.97704048641026,41.67013931274414,13.064499855041504
22.484372404729097,87.91062583236979,361.68233764730394,43.623287200927734,17.52869987487793
22.482506944086186,87.90111888651526,370.6629399061203,44.03767013549805,18.656600952148438
22.480640926411883,87.89161221565135,379.7611743118614,41.03767013549805,11.878299713134766
22.478774351827724,87.88210582008567,388.97704048641026,44.3116455078125,19.441999435424805
22.489894652533568,87.90941286252469,361.68233764730394,33.56617736816406,3.8585000038146973
22.48814787106833,87.89987946313819,370.6629399061203,41.62867736816406,12.983200073242188
22.486400529136606,87.89034632332364,379.7611743118614,42.422794342041016,14.631400108337402
22.4846526268528,87.88081344339389,388.97704048641026,47.819854736328125,32.963600158691406
22.493763064027192,87.89872955494309,370.6629399061203,43.470149993896484,17.12929916381836
22.492133861209393,87.8891718290483,379.7611743118614,42.00746154785156,13.744799613952637
22.490504094808664,87.87961434755091,388.97704048641026,41.10447692871094,11.998299598693848
22.4994325295725,87.89765278260086,370.6629399061203,41.556339263916016,12.842599868774414
22.497922612553687,87.8880720034916,379.7611743118614,36.654930114746094,6.141900062561035
22.496412128888146,87.87849145300609,388.97704048641026,31.28169059753418,2.7360000610351562
22.567688025132167,88.32887814424035,82.99652669392526,32.0,3.04830002784729
22.50493446935037,87.79853361205821,466.93866664357483,32.636985778808594,3.3550000190734863
22.510815300972354,87.78796859493548,477.2132009398192,32.41901397705078,3.2467000484466553
22.601261405603747,88.25641464807315,116.72645109519362,32.67856979370117,3.375999927520752
23.007938061109332,87.17307084760655,1526.0731849912554,38.257354736328125,7.81689977645874
23.011255436198134,87.16400209690585,1544.9331059064716,42.78308868408203,15.446599960327148
23.022605015555218,87.17945644106706,1526.0731849912554,42.12318801879883,13.986300468444824
23.026035102621456,87.17043577930271,1544.9331059064716,47.24275207519531,30.221500396728516
23.037191610491483,87.18605576065934,1526.0731849912554,30.10820960998535,2.2929999828338623
